,0,y_test
0,0.3595949113368988,0.334728333
1,0.4429393410682678,0.39023333299999996
2,0.19057731330394745,0.54757
3,0.13050340116024017,0.488594167
4,0.1244499608874321,0.37467583299999996
5,0.1246027871966362,0.347061667
6,0.12405144423246384,0.41680500000000004
7,0.12397467344999313,0.38391
8,0.12728600203990936,0.4160475
9,0.41661158204078674,0.5088175
10,0.12463527172803879,0.4185
11,0.12743441760540009,0.244784167
12,0.12405990809202194,0.224481667
13,0.2907261848449707,0.265065
14,0.12396221607923508,0.288765833
15,0.133808895945549,0.341484167
16,0.12450479716062546,0.51107
17,0.12543486058712006,0.54284
18,0.12534378468990326,0.440736667
19,0.21741054952144623,0.180229167
20,0.13815192878246307,0.176424167
21,0.4060558080673218,0.176966667
22,0.36585915088653564,0.214855833
23,0.1240297481417656,0.341463333
24,0.12495701760053635,0.284455
25,0.12423502653837204,0.11853583300000001
26,0.12446003407239914,0.098690833
27,0.12477337568998337,0.11126
28,0.12427615374326706,0.117399167
29,0.6544951796531677,0.146200833
30,0.30490314960479736,0.238411667
31,0.32294878363609314,0.201946667
32,0.16845975816249847,0.078355833
33,0.14134030044078827,0.0711675
34,0.5221325755119324,0.061711667000000005
35,0.46919405460357666,0.13863916699999998
36,0.12565557658672333,0.1712325
37,0.1278722733259201,0.286314167
38,0.12713508307933807,0.23736999999999997
39,0.12487518042325974,0.09608833300000001
40,0.47847580909729004,0.10420916699999999
41,0.22963522374629974,0.229921667
42,0.389394074678421,0.218410833
43,0.37720462679862976,0.300791667
44,0.330843985080719,0.525833333
45,0.2501981258392334,0.45966166700000005
46,0.12507282197475433,0.21106750000000002
47,0.15772829949855804,0.330741667
48,0.13010625541210175,0.5850966670000001
49,0.3541196584701538,0.722375
50,0.3432217836380005,0.6606575
51,0.12454115599393845,0.6606575
52,0.12471245974302292,0.390235833
53,0.27723121643066406,0.105991667
54,0.12675254046916962,0.086726667
55,0.27418649196624756,0.09453333300000001
56,0.3879200220108032,0.09771333300000001
57,0.4187168478965759,0.134181667
58,0.31571143865585327,0.1823025
59,0.3054061532020569,0.1990575
60,0.40041226148605347,0.095943333
61,0.1248471662402153,0.114925833
62,0.3406434953212738,0.212328333
63,0.19618366658687592,0.244814167
64,0.1690741628408432,0.319531667
65,0.26447242498397827,0.492213333
66,0.17547111213207245,0.370084167
67,0.32077446579933167,0.451213333
68,0.14934931695461273,0.53513
69,0.13151024281978607,0.6106075
70,0.24662475287914276,0.611295833
71,0.12932603061199188,0.5131916670000001
72,0.1281672567129135,0.4933275
73,0.19937877357006073,0.358853333
74,0.29619336128234863,0.13028
75,0.242940291762352,0.1288075
76,0.2283889502286911,0.14018333300000002
77,0.24474166333675385,0.182161667
78,0.2282577008008957,0.29047249999999997
79,0.22825513780117035,0.227389167
80,0.23099224269390106,0.097584167
81,0.24152444303035736,0.093779167
82,0.22922824323177338,0.094766667
83,0.22833959758281708,0.126396667
84,0.22842250764369965,0.168341667
85,0.14264081418514252,0.271971667
86,0.26980775594711304,0.226101667
87,0.17492268979549408,0.10248583300000001
88,0.12973587214946747,0.10759
89,0.6642686128616333,0.1332925
90,0.23007254302501678,0.164884167
91,0.23270581662654877,0.22623416699999999
92,0.24469445645809174,0.35139000000000004
93,0.22922013700008392,0.2964425
94,0.21852748095989227,0.147555
95,0.22970549762248993,0.18888333300000001
96,0.30625492334365845,0.204464167
97,0.2726038098335266,0.177030833
98,0.2285517305135727,0.051770000000000004
99,0.22836409509181976,0.288008333
100,0.2282799333333969,0.5290024999999999
101,0.18175707757472992,0.3912825
102,0.1869298666715622,0.127575
103,0.3039763569831848,0.11831833300000001
104,0.28720808029174805,0.12328333300000001
105,0.2340410202741623,0.163111667
106,0.22825632989406586,0.24980833300000002
107,0.2295830100774765,0.41237749999999995
108,0.22826306521892548,0.361775
109,0.22828875482082367,0.14081833300000002
110,0.3074842691421509,0.19001500000000002
111,0.30240166187286377,0.291683333
112,0.2429758757352829,0.288465
113,0.25804370641708374,0.34514583299999996
114,0.22829948365688324,0.545440833
115,0.22853533923625946,0.444705833
116,0.23076026141643524,0.17761833300000002
117,0.2898101806640625,0.162235
118,0.30362290143966675,0.196538333
119,0.33893948793411255,0.226274167
120,0.2740379571914673,0.3119125
121,0.24747280776500702,0.49905
122,0.26912546157836914,0.476575
123,0.26346778869628906,0.191101667
124,0.28050851821899414,0.20925500000000002
125,0.257354736328125,0.2872825
126,0.30686819553375244,0.24794666699999998
127,0.284991979598999,0.22608000000000003
128,0.29173243045806885,0.307793333
129,0.28111696243286133,0.2675375
130,0.2695428133010864,0.10622999999999999
131,0.31400465965270996,0.10445750000000001
132,0.27034199237823486,0.149716667
133,0.23247109353542328,0.183941667
134,0.23633639514446259,0.240145833
135,0.3106718063354492,0.37957333299999996
136,0.27008485794067383,0.34093916700000004
137,0.28253448009490967,0.144528333
138,0.276755690574646,0.148444167
139,0.2635756731033325,0.08913
140,0.13711799681186676,0.18249416699999998
141,0.13964901864528656,0.232465
142,0.27232444286346436,0.35092333299999995
143,0.2981538772583008,0.323639167
144,0.23114065825939178,0.17431833300000002
145,0.23704467713832855,0.203508333
146,0.13913200795650482,0.29459250000000003
147,0.09210961312055588,0.31785583300000003
148,0.292884886264801,0.41016
149,0.2634011507034302,0.544466667
150,0.26531708240509033,0.427800833
151,0.2798294425010681,0.229470833
152,0.43428730964660645,0.225781667
153,0.30254796147346497,0.227059167
154,0.15160436928272247,0.303699167
155,0.23874475061893463,0.39734749999999996
156,0.264445960521698,0.48030249999999997
