,0,y_test
0,0.23122839629650116,0.35139000000000004
1,0.2191176861524582,0.2964425
2,0.1970444768667221,0.147555
3,0.2587670683860779,0.18888333300000001
4,0.30491381883621216,0.204464167
5,0.31011325120925903,0.177030833
6,0.22758321464061737,0.051770000000000004
7,0.25535720586776733,0.288008333
8,0.2615676522254944,0.5290024999999999
9,0.2724272608757019,0.3912825
10,0.4148465394973755,0.127575
11,0.28509676456451416,0.11831833300000001
12,0.29642194509506226,0.12328333300000001
13,0.28303444385528564,0.163111667
14,0.2725680470466614,0.24980833300000002
15,0.23283986747264862,0.41237749999999995
16,0.2581462860107422,0.361775
17,0.2248317450284958,0.14081833300000002
18,0.31538915634155273,0.19001500000000002
19,0.31288158893585205,0.291683333
20,0.2038429230451584,0.288465
21,0.21434925496578217,0.34514583299999996
22,0.2588890790939331,0.545440833
23,0.2429555505514145,0.444705833
24,0.21715299785137177,0.17761833300000002
25,0.28787779808044434,0.162235
26,0.33540353178977966,0.196538333
27,0.33183541893959045,0.226274167
28,0.28641194105148315,0.3119125
29,0.26869797706604004,0.49905
30,0.2849946618080139,0.476575
31,0.2725028991699219,0.191101667
32,0.29165494441986084,0.20925500000000002
33,0.2533825635910034,0.2872825
34,0.3132655620574951,0.24794666699999998
35,0.2941519021987915,0.22608000000000003
36,0.3044724464416504,0.307793333
37,0.2998093366622925,0.2675375
38,0.2732809782028198,0.10622999999999999
39,0.3419197201728821,0.10445750000000001
40,0.2841389775276184,0.149716667
41,0.26862484216690063,0.183941667
42,0.2694730758666992,0.240145833
43,0.3407377004623413,0.37957333299999996
44,0.29601454734802246,0.34093916700000004
45,0.2940307855606079,0.144528333
46,0.2921823263168335,0.148444167
47,0.2765411138534546,0.08913
48,0.1440214067697525,0.18249416699999998
49,0.14536483585834503,0.232465
50,0.2873506546020508,0.35092333299999995
51,0.3112907409667969,0.323639167
52,0.2060839980840683,0.17431833300000002
53,0.2019423097372055,0.203508333
54,0.339047908782959,0.29459250000000003
55,0.25703200697898865,0.31785583300000003
56,0.3230036795139313,0.41016
57,0.27727967500686646,0.544466667
58,0.27739304304122925,0.427800833
59,0.29267948865890503,0.229470833
60,0.39266353845596313,0.225781667
61,0.2675091624259949,0.227059167
62,0.15577153861522675,0.303699167
63,0.21076850593090057,0.39734749999999996
64,0.27550697326660156,0.48030249999999997
