,0,y_test
0,0.23127153515815735,0.35139000000000004
1,0.21903786063194275,0.2964425
2,0.1971752941608429,0.147555
3,0.259501188993454,0.18888333300000001
4,0.30517998337745667,0.204464167
5,0.31033751368522644,0.177030833
6,0.2274586260318756,0.051770000000000004
7,0.25529929995536804,0.288008333
8,0.26154354214668274,0.5290024999999999
9,0.27275964617729187,0.3912825
10,0.4146200716495514,0.127575
11,0.28508803248405457,0.11831833300000001
12,0.29632100462913513,0.12328333300000001
13,0.2835271656513214,0.163111667
14,0.2727043926715851,0.24980833300000002
15,0.23275187611579895,0.41237749999999995
16,0.25809964537620544,0.361775
17,0.2246803343296051,0.14081833300000002
18,0.3153870403766632,0.19001500000000002
19,0.3129778802394867,0.291683333
20,0.20400258898735046,0.288465
21,0.21454736590385437,0.34514583299999996
22,0.2588472068309784,0.545440833
23,0.24285075068473816,0.444705833
24,0.21706780791282654,0.17761833300000002
25,0.2878359258174896,0.162235
26,0.33547306060791016,0.196538333
27,0.3316725194454193,0.226274167
28,0.2863890826702118,0.3119125
29,0.26891544461250305,0.49905
30,0.28499701619148254,0.476575
31,0.27265575528144836,0.191101667
32,0.2915852963924408,0.20925500000000002
33,0.2538694441318512,0.2872825
34,0.31317153573036194,0.24794666699999998
35,0.29406943917274475,0.22608000000000003
36,0.3043586313724518,0.307793333
37,0.29972419142723083,0.2675375
38,0.27341732382774353,0.10622999999999999
39,0.34199389815330505,0.10445750000000001
40,0.2841394245624542,0.149716667
41,0.26884064078330994,0.183941667
42,0.26968327164649963,0.240145833
43,0.34078869223594666,0.37957333299999996
44,0.2960774600505829,0.34093916700000004
45,0.29394498467445374,0.144528333
46,0.29212042689323425,0.148444167
47,0.2767007648944855,0.08913
48,0.14414626359939575,0.18249416699999998
49,0.1454787254333496,0.232465
50,0.2873246967792511,0.35092333299999995
51,0.3114289939403534,0.323639167
52,0.20605525374412537,0.17431833300000002
53,0.2020786702632904,0.203508333
54,0.3301754891872406,0.29459250000000003
55,0.24922098219394684,0.31785583300000003
56,0.32314008474349976,0.41016
57,0.27746453881263733,0.544466667
58,0.277473121881485,0.427800833
59,0.2926050126552582,0.229470833
60,0.3928616940975189,0.225781667
61,0.2674659788608551,0.227059167
62,0.1558724045753479,0.303699167
63,0.21079343557357788,0.39734749999999996
64,0.27561309933662415,0.48030249999999997
